recipient,amount
0x743e6e354a5a80c6ec386e28efd1a442af38efba,13558618501956200
0xd3e088ed195e830ed18a2a03f6836a39fafd5383,13547059162107000
0xe17b0e1b433fa922d2db81c054c40a207b0f9bcf,13510815947447500
0xd436df8a28ba48f534a4e65dab9cb8ff903e7e62,13495192035449000
0x2d6c13aee92fcf9efae2a3938b808a7301bfd29f,13465378369053000
0x54f6895a8c21668735617ec5a28ec830262f5d08,13450262296579500
0x7422282b113a79ae8a99f176d5c12efe88a37d81,13383393196089600
0xa0ec032d5b3dee52cb3064ae921bccf526b6400f,13379434109643300
0x1527b7a81365b953c9c9c98b9706ac2a27c02f08,13355607332445000
0xf06edc9eeebf32f46f7205c975035cbcfefa6e50,13339018419152900
0xa715676abd2aebb2aa6392d3dc4e9e0521b823ef,13305090224171400
0x3d211ff202abc67dd339510f431457421c23bb07,13292302902065900
0x4f4a140e9b4a8403792970c6b5535ed0aa32c8a4,13281183640556200
0x7b0efef256026ad7630969d23950dae955236c11,13253917539653500
0xfa407dca9c0d0fe86e18266d7f7da8e026211329,13247403806848900
0xbc1c58bd8ffc676189f809205fb71f817971819e,13239791308643600
0x0127fb56936e2306c11823901a4d3d9fee5f599a,13214964197287600
0x6ac5755992f781674853e49c6846bebb89afcbc7,13206228750876100
0x3958204d1ed33d6cce8e22f0a2212199492c34b9,13203250308609800
0xc6fe61cac7fa155323e12eb7c724a693c616324f,13198428066979700
0x382d9d4811c7424cdd9388c163ed53b96604ea54,13194980454003700
0x708cdbe0bb91971be2d8d0d37758acf6ecdca7f1,13178748409027300
0x36e9e8f7fe90e1d92fb6d4613034a8041c20a4cc,13176386778182000
0x9f8a5b35f5508071cf2304a670eab0803f3737aa,13174267236608300
0xd32bb7aaa47de16da26810146d831e05391db08a,13138678178616500
0x6dab211afd4770b9ed38526c9bafcdb5a2a19016,13137218428439600
0xe5fcfca8519154ad9d73893e381db99fcafbf5af,13114747293288900
0xbdb63e2b7543909355405a4778a76d848e44a624,13111806077815600
0xda0c32768c56ca83880b9620f173688bec36563d,13101420733752100
0xe3dff97e14f3a55228ed2f614114bf6b27a7677b,13095406465437000
0x6ba5d7142d8cf60958abe53fca67ccde5bff1fdc,13081487202333000
0xebd6559956c7db261397cab2f8b466f0e5401d53,13033241707527600
0x2da96e2ea61957efc5199935c1dc7e41e8bd62df,13019231596650700
0x5d23a9f0d265e12a5bb7acf5d4b18754eacee3a4,13000229845478300
0x0860a74847ec4f3e1dc0cfbab41013eb90f69654,12971166385040800
0xc2bc9332d73a014a9522232e5d045c3f8fd2758f,12970397781422400
0xced1b003cfeb6cc658a350833e4b0cee7b4d2567,12961193479447100
0x9a49d5a3f60351760be1e03cdaa2fe353a3aa574,12955765582839000
0x3017a02b1ac7cc01db2f55b943062c5c1f11aac2,12941448985838500
0x42e5464aab4a992279ae1b28bae09939f27677f9,12935301586980500
0x4cd35473b99125ec4a028081cec28aa2eb5eef84,12921637648225000
0x0b016476072f7d7d5c4e03bdf84511f80e12cb5e,12909299628680500
0x276c5e23723e65ac800acfdd77e3ce121c610b50,12906549058277400
0x4ab9a934bb78e8b5139cc023b2b167f6c6e6bf5b,12879404956121400
0x4a1be0bb13523047315cdbf45e963729137eb872,12874693818762700
0xa36da89068a55db12d63678ed9b48b7a7410a28d,12867402268596500
0x0061e1a1c0556c7b4217448563afcbab09a11b2c,12862750469244400
0xd93250f196dc18685da789e6aea2d515cb0992f0,12854946707699100
0xf59ff1731489e6e680f790e47dbee3ea671efeac,12850327434165300
0xddb931d5e95f15cc2d98c2f60b3f60671bfd2598,12842970173364500
0x57b47bfc176c6c6b8a5ce7457d46e93f808ca949,12819284693562900
0xa6f2ece7235bd895495ef59e2a24a3b16ca9d22c,12816634736559700
0x61380f8fb1ab63e3820e7f64cbe3f52a0d3200a6,12741491039054000
0x1d6d0574f4347bc79d743dedc7e63b7b3b76b856,12734606241168100
0xf50de2def14c838020ed913bacbe2ab0ad70ced5,12681256810829700
0x2f98655921bba65809ea546f4ff202fa62db030e,12666563348382800
0xa5ff7830bb62d8e8f475d5e126f8ac533f1b0885,12659610648287800
0xfa940e95d9c3e358b6ed5eff8e3098dd25e5721d,12659435442006000
0x0aa4e539c264d8716f2b36200de22ed2b41718f4,12659126693220600
0xe59ae364010ff8d89c43026fd79ef0ddf1c71d78,12659126693220600
0xaffc6f1e8a5c51cd6e42bca069ef8745f78808bc,12657615238747400
0x17d367817d50faef17e313b7af8942d9dfd8f4c0,12655489172191800
0xe59afc908f3b784c52965920de1508e5e8d2c34f,12643647696413500
0x6003a4c74e3914f2ec7813ac676c7dd803161d94,12619163702095100
0xa78b955e793f51c4833c785f797bca997fe84b6a,12612194455071000
0x37fdca4c31912c1efa3f942ca18b490742dc49f4,12597350467086700
0x6e93a65f1688c69ea36c59579f0d25c9a1f010dc,12585301675631300
0x7afb06b1358628f567c272a4a1e054b060a2d71c,12573004473442800
0xf06c9d1c50b24eec2c7c6eb866889c0da7a38768,12563356627034700
0x922ac8257e513829dd5c80f2b5a3368e78c71e7f,12560874872696000
0x4c8e91cd54ac5159813b185734f5f60a7bb5137b,12553084055629100
0x6bd6c02d1ecf785b1612818b10e41a80fe95cc52,12530990713389300
0x5601d77efdc07267cf4afb62ce5b1308e14644d4,12530731271245600
0xcb240bbdd9730278bfbb2058e6ec6ed64ecbf286,12524862504374000
0xf651399ad7107ba9f9f16266ae5834707d125a14,12519853414685400
0xd2e2f73febafb505206785afcfbede894b30b3b2,12519404835107600
0x44941a432ceac89d83c09df22396524f264fd07e,12488428231871800
0xc88be041a21c1c8282fdbb36553d59fa5921b50a,12483034203425800
0x09c13f61c38f183aaf0f6ab7e353e474fd22e52c,12475248726843900
0x91c4fd52e265fa8ed9667afdcb0d9b8a187a29de,12454483166578000
0x0d2bab6899c0a058b0f3162f656660a2f41a7712,12454234790208200
0x58884c2653abffd1c870d117cbde414e44244d33,12402492379858700
0xb9acc5ed261e141ba52f9f0f680a0d4445cc4c85,12364850306771500
0xd6b199946b3e34f239f606da0a8024b8ecd390f5,12357443713451900
0xaecc6759397b22ac70bdef9d675e5aa2452414ff,12345577335784200
0xc2f201548f407a65220f3248c3e26a65adb3601c,12282749706876700
0xec07b921acbab4ee55d5c5776ea8f1c1df0e4c66,12204032354565800
0x94c26d635cdb83a1be29091d43ae3404db6ccc4a,12195708802045900
0x2107592b777e066555b11479f31b2e7cc2367e98,12175712353526600
0x137c8756ed831ca01d4a6a4fd9fcd54ba00c6c96,12158578595484900
0x9474ba12a5a20a1162e551a9192e70cb4416fd48,12154175397357900
0x7f9045c181b875f34e74031e6c0d25d257bdf422,12143673176696400
0x64b2c953d3441e0dfa52b08930456b09cf266a4b,12120182720816300
0xc479a4aa96a9408c7ff873f74571d3559719aba3,12113260679334300
0x80d31d0d86ef5b55035671741a303451ca674083,12085718352237400
0x0fc3a95bd3117289dd02e55139214de4e492c3bb,12084336995738800
0x3055426acc19853d096022e9e9f0c30f066cb89e,12082988691583400
0xd15e8b816f040fb0d7495eba36c16cf0f33c049c,12079101977295200
0xb4093581f9e5f65ca9949d87420869791715800b,12039552199361800
0xecbba32f63c4416ccac94c8e81eb74c4715ac651,12039223690109100
0x0f7f2388c6e625c7541562768ea1d6d4b44646ba,12023577015882600
0xd2aeb4a9fcae61a98214c03e8b45ffdf62463325,12016249210452600
0xdf10470cd8dc6ce3bef012b00a62210de39a1253,12013526907532000
0x7810315f2edd5ac79b90d04bcd598d6bf5025fb2,11988296131624400
0xff5ba0aae3d5e35bc8b6312b0718487585efdc0d,11980371679676300
0x9d039a2c5b14aff2e3872d0a5e3e59df5cabc756,11968459011022500
0xf20ccbcf99e77b0b795d84792a3a080ec9cf0a59,11956097055311000
0x297b3c4b8bb87e671d31c475c5dbe434e24dfc1f,11922085196914900
0xc85ffd66e171314b1575d88e46fbe2b537566609,11913434003198300
0x132e51b2616ffef0e436ebaaf81fc38bf157d5e1,11905425742165200
0x1c4e0475ee9d07abe15ee0e1a24ecedc89579fc0,11896191972458300
0xc1a62724e6fbfe6b2b6f61d85298922b1070f19b,11894612503173900
0xad7eefe687a7217fad775fc8c4deec1b122c071e,11848700208271600
0x5476436d0458bed41b6c988ecad69c67cebe216d,11848700208271600
0x647afe55d5c351648fea009ebba770e3fe18e8a3,11803854855197400
0xfe1c24d8b27229ff3014e92973d51e5b02569cfa,11792470799081700
0xd95caec9c2d3d15406193a35a32a530e4c382c77,11741262615341800
0xc238e4e19ebc00a0cc24fd71faff0390ccd9e481,11731170282499200
0x3160bc884a3351436f4fec13e2fdcba020581e26,11724574462951200
0x82b99f9d88dcfbd1936d08eef8d3d97f246915f7,11724204637303300
0x60a636d57b6451984e3b5cce0fe0b017dc6e18e9,11717272861888000
0xf97e051e7b56ca685a209c85959147b0f6dd3677,11710766817346500
0x2cfb5d05ea0e9420dc0232295e0a715585a20be1,11709120831982400
0x7b1aa4a4c9334560864fb580e9a6ce44a670ffb1,11706675780516300
0x6f77a8741079ff55fe72deaab280247c8b126240,11704928983799900
0x39d419c508207aec92593e4a0a91e96c778e0fff,11699907312085600
0xb74e5e06f50fa9e4ef645efdad9d996d33cc2d9d,11698803436080300
0xa7bdaf30c33e3a399ae1f122c15467ccf2d22907,11696644097151900
0xb0e6cb3370262da6790c3cf8c859ef9c9960a003,11679841876473900
0x397ddd242de60cc7cdc653f444cc36dd1a11592f,11644835468463000
0xabca2289f0d03773e8b102248997e854aa36cd21,11640319971353400
0xf837ec89cf9ec97d0ccc644cd97028fa2982600c,11635157273846800
0x90049d356dc49ab7b9aa3285ece8695e0734f551,11602589088907400
0x56271576961529c2f09f925f76cc77e8f50af7a7,11587479311744500
0x9685861f46b68c0f1b39bdbba11d2b98af4f7815,11587208246176000
0x33feebe9b03786f3aae039aef817817ca41df1c4,11567536978856900
0x1dac0fc8504f79da9fdd9f35ae57c7a7f5fab3c3,11539367157551100
0x52beaf46d98a6caa234d5d6fd3870fd8a7727b74,11516984873020000
0xc5bd97236629957653c0abb32a5de02aa34530ec,11498735483384000
0x102a84cbf1575c7f202707c59fa6db279e609176,11497000522283100
0x4f9e20a2a2ca3438e5db6d36fa163772eef58483,11482396644719200
0x89f14f9064b4fea39ac8e09713f0a301d587dff8,11464835517736800
0x1c6b569d3709a46a959ffd95526b8eb5bc0a2278,11457138883656700
0xf7227a0c66957e390cdc554e3a495991df677eeb,11445640285359300
0x77d2807c9a96be24b291140b09869c0bdc3de040,11440581755370700
0x224a725ce7acb04cf2ecb4e4ab7fc9b559abe268,11440102403148600
0xf3eab2365c8689d7d429e9cf03c78b29f07907b1,11416231985203700
0x9f8e545fc1547c4d77847b96a1b1da8e420e74dd,11398683737140500
0x96095ef6354cbce7de849b83431cfd6abbe6708d,11360905978208000
0x70096735b2450210257c36fcd5b09166263bed65,11319543572403200
0xc86516742b9bcef57a31ae7576d7d6daed167f7c,11315401640900100
0xcb3b9d4d2829e7319741670ccabf9599ff263bc7,11297698716978700
0x473e78335c0b4a534885300e485733be89a22697,11289769344763600
0x5763164a6dc744dfe5185773235d71284ea116d1,11268857669515500
0xa24fcdff33c0c4ab0129cc72b58a9bcacf85b932,11262341844187100
0xdade920c979bf9754a1dbe903a6416b333a055f3,11248553473790400
0xaac9dff40649a485a48096c5351be5bf59e1777f,11240375305694800
0xd12dee2100d9bb8de669c9fb810d41180ddecb12,11238008762595600
0x3e4a225202a6d95ab3e9b12713e6a844a4e32d60,11236131276438000
0xe646456174fdb2e9b0da79d467ce87d2042eb2c9,11232026437950300
0x384aedb39a4ae2db4d2bb553937d969ca1ac22e7,11195966163822600
0x5ce84ab27583d5c5bebaa783dd9bd35b37406b5c,11185425100283500
0xb6e650a26e1d0eb143767e14fbea63cfd8523311,11177631832279000
0xaeb9a4587ac3f43c7f96412e08ccd62e32ed27fc,11174778298586100
0x163e73ef49ca378fb0b57d81e4d3629a3e8aa85c,11171157796767200
0x4bcdf0446094dbc3e578212a2ec2041a11a8aaee,11153141472354700
0xc21ce17432383e66cab845cf3a9834db6d3e6c5a,11132885916848100
0x21942d1f9b310428d55cff10ce503fd09516afe3,11127153445979000
0x150098331a29d8c7bd9c0e727319bc431e021b9c,11110842832943200
0xa14f7bc0f35b73e91588aceb437cfd9fd0fdb999,11105847556535900
0x86e301fa2c11e9331b9be350a53b3832f9d3d073,11094068538142000
0x875c90f2b8aab571c0b4af7a2a7f4be4e7161df3,11092659422717300
0xc7964cf98eb028ad27855c78b30e2474f920f7e5,11081584644327400
0xa0d07244a2115a2a7a0e63dbc9ffe604c85ff468,11078030036115000
0x87b3d5269e19fbfc9e7fc20810ae3fd82417e184,11054512387620400
0xa5cc0e2c3ae106c1c60d86095442f10b20ca29a0,11050690732927300
0xa3ace3000b694f2d975f927d551cb2f9f3238000,11027622964814500
0x6a6b22e61fb858dace11c8bd086c99866e9b3ce1,10953583500557600
0x8d1dd5e79b4ffd792d632eefa3eb5c1d10266907,10949912954785700
0xffaccae355e78b434d5a0bd1cd2f4290ce6d9e51,10943525401905800
0xe828c9894a7aab9e855078ca42f92d950a9d8a9e,10910845883193200
0x632989e1bb8032630cf627081164f0a5b5e22ca9,10896868566596500
0xfea9d6a3f3321eababf37a24e9532568c61b60c1,10890974437263300
0xdfcafc3b9dc57ee71486e840b3c56b8abc22f6d9,10883684655236600
0x03616c201eeb5072f137efb1e88581614514af41,10879463559551200
0x49e2da25a27a833c3dcaa23eec25502a781e8d72,10870436747899400
0xbebffbf5e49fc506185e2bb9726c264ac8dd1d16,10853251335318300
0xade31e02e4458193662ff274b1c0db8dea4ca26e,10829438153194600
0xdff41c6f8316e5247111a5ca368c7c95f974ac74,10771800511636400
0xdec2216fcbf07810d29f25c439ba6214436c4f36,10757683615925900
0xa86b517000fdcd2237ce60ab2a01aca7227d9c35,10752919848370000
0x1d1f178d11487edae105b4c6e6430a7869d76b9b,10749049963198000
0x68fba84ef701cf6d74db6beb97804df94e94fee2,10723923851133500
0x0c2d15e6f5e96f663eaf238c6cc9edfcbf7517fe,10714795449378100
0x112f692e19a9baadcbef1141fcf3e802a3ca8e4a,10684482285513700
0xa18eaf0eac44ddbc21b53a24cddc35f2d1e006b0,10676971695043200
0x617b435466acbc774666e14973ef8aabb444ded2,10675717636754600
0xfec7ba71c7ab29568773d965c3a0c373a24e99f6,10673467482593900
0x016b93ca138ceafd469286a8fa1b4e5064fc64a7,10672599126285600
0xf956a576293fa537df76d82e8953a3460fd365dc,10665346867089000
0x079dcccd9725b5ff8aca18aff5b8e394df31ecf3,10655328014087000
0x58383c9f85d696295fdcb7b72f9913fed2362376,10648456764477000
0xbd74d1d0c63ef64253e0ec11db6afb58ec1c1459,10625934017198100
0x0752b2eca26fc0ad44c461f5bf47eac8d6b5b05d,10616219230936600
0xa162969deb73bee262934ac7b4b31e4b00859348,10605395616400000
0xe2184f70d52b721906249cc50eb7dd7de6fd8cc2,10547252004887700
0xe46ac8a58851487096f26f8cbfacd0aa61734d0d,10537214905782800
0x0dc348e078183f9ba390ada48cbed141fc16fbeb,10503457762992300
0x66062d5648f670a102ff81e0585b5befcce160d2,10502842610749300
0x87c3758555a472567d4bc3b38fb6113270fe4471,10500242517341800
0x3c44a3153e2ec4beab4c54ddb4598047f896b311,10499476815591700
0x1123f3347ea4a63b07ea3a9f017623113dd791f7,10491274953072100
0x964cdac9d3ae3755498e6d9ac0a8f83083699351,10485946175973200
0xbe243161958d059af32203d99f7e536af67cb872,10462997967109100
0xffd6f9e0cae59e8ad4ecf629542276bc3ffdbf31,10438198539961500
0xfd73be6dfdacc330f3ffcf311e26d98dbd0dbc28,10414711554691600
0x521a0a0ec963e9cbd56127b3d1ac63bb44834deb,10398687161101500
0x020452acb2c38e1869e7ccacca7759636210fb3f,10397408382008000
0x102af5e71eba6db0338d0db6d9762dabd0576a9c,10386973024774100
0x01125b5336635cdeb2a038dccd3fcc2c0f249eaa,10380119452465400
0x51ad37e210a851667db0b87eea722994a796239e,10368205718445700
0x95fa37d560ac3e63b0804e3f7ac56697a2329ef9,10364934427940000
0x27e1c99b070072725bd97a8c0aeaabd94d83e7e3,10363988477372600
0x0f1091a69219d6f8a8d68784bff9c000058efba2,10336577230043700
0xe9c6f6d44c546cdd54231e673ba8b612972cdd07,10332027760800700
0x15da6f5c2172b1f333558d9b425fe4df0409299a,10323422463331000
0xdb1ae5d0321e3208ee6c02b1fe623f3a99a60544,10310652829338800
0x645faca6f73cd783ae1c856b2a70cbb00d345b49,10290677652657900
0xecdc299cd02ac7037232089fb599260a1b59b9a3,10275622668869900
0x9b0a6e8f0bc0d74a7971c347912de7cd6a20ca7b,10254614179952500
0xd863f699b49f0a1d62142a2e5914f08b1620583f,10247467174536600
0x2293f8eae5f126786262312b410d813020f2ce2a,10237374143218300
0x81977633148da39b67c308d6101b8ba5303bf5cd,10233439098962000
0x3687f9da3c4c0ede93bf039cc2785f4f5c6dc0c0,10232441066924000
0x56b8a86d33da5da1a99e312de12e775d91c5d710,10229396244138600
0xe4e4b24b3bc54ee9e3e616930e81e771b4af6d2f,10221099309898500
0xfdcac864f48e76d752be4f809a668cb5ea2fb453,10204606357563600
0x5eede1c45e4401d7d95e55446dad71b511328534,10179100865692600
0x35eb26d478e548c0bf005568cda7fa09b416e5cf,10165368205024500
0x4a21edb195f5af893074178115e07826b8d843a3,10156485370576300
0xfbc8b5f6faedeb806241fb21e446ae47630e5771,10143375423185600
0x6dbb8109b561f87db656c918c86b51da0661956d,10142240114860800
0xddedff9ab7a72a04ca49aed0c2335b375f885481,10141793489805900
0x54ba36887df439a10e3fa6e6f47e5418b2475ac8,10138441900746600
0x796fb8006d4e11a792eb3fda10af507b86e89ad7,10124143010794000
0x0c88e33455871ac3d1734b7d80e7c70ea0ac3108,10114734455949600
0xee67150e6215a9bd19fb09b4a592fda270f386d2,10103217044884000
0x05dd2bf73af0b1812834819634d623ec7bd273d1,10096793022776700
0xacbd471680dbe48e9e589bfaf545b424ef57f917,10092767264615000
0xce19a0e832a6c290721c48dc20c9a185dc7151fc,10089673264050000
0x088d6d8ce1a3462ea91067329762fd1e151b3142,10088228242925700
0xeabe0440accf45973c56bf1e13b221fb9062434f,10084725542116400
0x81b7a53fbfefd46dc42c0b41a3b87048ad7b2389,10064185134643000
0x10f26225d375d88fed5c5a6785d90734f9b105c0,10031294612571800
0x198a8aac7a22cccfb8b8411cc7e594ad58625d33,10020895863507400
0xf11779d89805d9db32323dd101234999199831ef,10008334195494700
0xa8cb6b92f7c33711bcb2faa4018c0bafffd877bb,10000657835079900
0xc4f107089a02e5b3e52b99f73d19edb99e68dcc9,9998031013066580
0x4aa40c95e27cf3b397ece4ff2b3207a88db79f42,9994162421945500
0x9151a7cd95d5957e9d6ad8a570f70394f6fcedd7,9986339494283000
0x9f4deac7dafec5243bc37358fb9b3589f864dc3a,9971331971704810
0xd07c29e0bbd964e8f01f77dd0bf78a732675f0ee,9955712999675050
0xe27597af91352537f4ea74622b5a2ba6d464d9ee,9941445597192460
0x2c9bdd583e515eb958cb60ffe663b3acf16412d5,9921346419711090
0x362695abff338ec5f9688369831c9f9c07a1c122,9905539119800980
0x91192f183c6101313d64c5f15720a51d6f6710c0,9895786501459920
0xed3ebb49e6957b93058910ad602159cac574fed2,9883293244412050
0xbf3145ebe8264874bd2fcbf4b28e544c60333a56,9872787773782330
0x65b6bff4da53925d81c7d0c6121aa7ac4fbe8dcf,9870842295319030
0x80dfa8751208175c5ee55aff291a90826891e091,9870340921372330
0x4aa96a93c2537920b2fd684a18c913f122122e54,9867042822707450
0x870005dda85490933ee5e8ac17a26c525fb26907,9866439348870560
0x8a85b9b90abeff25773f4eb705cfa3e6436a80e7,9861858891356180
0x8f5d6b58850fa1acfb20ca982636ffd821c712c9,9848125055668580
0x99bb6210d2111382c323800ba2641eaa42fea0e2,9828398012200120
0xafe809ca930128703019801ded20640403a83769,9816922077981360
0xff1f2b9acd7ab547c3e83f3c9720e3422d6b1dc6,9777787367213050
0x9f0ff4787a85bdf4c0734ba5599359645c78cde3,9750286252321030
0xadead97b0c0da74ac84aa7274c87048b4d290fc8,9746336654548860
0x8e3a7ed208905b66ce7007b951fe91e6753bdd85,9740885505752190
0x06a750910da5f86e03b7ec6b886444c49a780548,9740740195019790
0x8104b8b2bc6392f32430a9da19ebb882f13fce5b,9732147544123840
0xa101aa3eeed37700214ef706104eb127a84414dc,9728304355166460
0xabc1875d2884e340a005e7420b3bf332319f8187,9713351842446700
0x594b17542005e9ba7f3b15a2a1ceaf32960a4490,9709102676319770
0x0fd41963ccb8fe664ce3a25b495fe7b018148bb3,9697395588889500
0xa8d7d5f2245a325ddf5dd46175f58f914d9b7310,9673698367941400
0x39d45b6cf67cdd9f622422a84bd5bdd8e96f1d54,9634357801008530
0x4cae6fd5e70bf75cf7048a85858c169848fa3c2d,9632280191136730
0x8311f00b95393b4b3df383ac06afc56f211719e4,9630526461207850
0x6d5ca4d1e0f74b41a44049173a95041f64047fb8,9625733931985830
0xe5b9b45c22b88ca772c77a535880d955f67f680c,9625721016955290
0x7e3e3890c5745f241c91beb07f9c23a22e824955,9623061957177450
0x2565b47041092215b5af3539216d5b7e19978ac8,9619632956517190
0xfacce714018d1618a1e4ce81f4583cc5e31983ef,9610628430310650
0x1eb57a62b10703bb5622c2eaa68ad7bd9c32bf50,9610448613509360
0xc7348f764e17a598aec05d66b369efa682f55107,9596582646149320
0x5fdd94014e63664ed3053c869515f5a82544db2b,9549051890242360
0x68a14a6d9731516d963695fbf189718035228168,9537484085485400
0x97a758d85df1340c7295d9dc55b8b4c528562599,9534280203348930
0x04813e77a7bf8c0e3c995e55f976f3c08f3cc69e,9502842209366570
0x7fbb7940b5ed8112ab70051adb70b2658f6d5900,9477958108568960
0xf18c94e7ad2fc66782400f090b43c5116a8cb4c0,9471699605016270
0x55395c10cdfa967df15c85aad672281460de5e19,9469792123481570
0x9a6351a387b78bb80e4cc671bfdc6d0c494866a9,9465725892044720
0x6336f78e19b45005b26de9df7364a151479cdc16,9460687260713490
0xe36256f2e0cae6e083e307c5e23e5caa21a16adf,9459447361002270
0x680aa2a7d369edb16eda39f01ce0d4b70bd80a87,9451896156108300
0x9e43c7a509a0a8bb35f7b4bcf79e85f8e9240475,9451821952398030
0x24051430c367573fbfe1531d646ed40765cd22bd,9441721641724570
0xfd0c58c24fa2f21d22ad98edc3e3a16185b2ab9e,9424234034414210
0x16dfbef7475ed36928e5749374412a4a7d3db7aa,9408888138926240
0x76be6dfa64256af771929780f6c51cb49d7e55c6,9403601504519810
0x363f64831efe1bd5dc3b4615cba2555341295473,9383498459771460
0x42b089df5f1d15d281d8ab9ad5371cfee4606a53,9371882213535200
0x9f53caee45a17d62747a935c96c01a0c0d5933ea,9340353406696060
0xb4e97f8f109ef877af08bafd1d6942c125f7f18d,9331144471003580
0xb6b6c3d40bdfd2cbc1728fdf693d36f193c0a02e,9328201616965190
0x0556f898c974609544ef1518921c9adca5e395d2,9298541347033080
0xad521f68e327056c5065fd65211f124386e599d6,9292726724812660
0x3940b494d00acf09e81fc9f1a3945d7292549b5a,9277467199608650
0x193aede22bff5851da753436d2f1000f5401cbd2,9263004845850500
0x1aa27978e46b32aadde9ae6fca58e391fe61148c,9257595016890440
0x23cf8ab359e16929944f1aa8de0d3c5dcd3a520e,9232985130751020
0x6e16cfcb008651afcb4d1ec129bd7756743b4962,9219007312077120
0xdb250a8f0e7bc46dc4187d94ca36f7fc5560c0d6,9157084832925200
0xcb3f540853666421e68b390c614a42a32c160150,9145246967262080
0x103cbebeaf3f81c160898d4aaf389096f694de7a,9140795021489010
0xace8254884f30ba0cfef8de6eb35bec28cac786b,9121838292302190
0xedcf2137f4e4a31e1d49ec6b5ebe06280d12c87c,9114756312631070
0x4f266f295bad85436ecea51e0ae2afe82b11553b,9100594188815180
0xab877106be9f2bc060d523d0f88b208eb5f9925a,9098764420775180
0xc0f29795822dc406b7d3cefd27cec8acea2d2cd6,9080692749858790
0xfda88e4a0a9ea92c756bfc12cb589181ab281965,9077514769821780
0x78b8a76bea31733777556033e2a116df66c4c41c,9067365936815750
0x6b30b22e7e4628532a0c1fcb12a77226c0b3ad11,9038056252264470
0xcfe95a79cee2927905573ffae30575749cea88ee,9024049013225450
0x5cd546b78fa7038abbc931819e97f6a1f2b8fafb,9021773112830100
0xe7545ac0bce19bbefe5bcd32ad17e439db1eb9af,9015706944278250
0x1ca9d0313e24fe1b6350c6d40f4610523ef2e755,9009922521861520
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,9008796225149130
0x44922f0f4fac214d78b1f0ca7b34706a1f8dac98,9008070639395760
0x7f9eb01425e0459837cc9b8b714bfd49946ce9d9,9002163794249290
0xc290492cf8dd57922d7940373293870ac59b2218,8992980803754760
0x9c88eff73f8cbe1d51d10aa336769c507e624258,8988361107801800
0x032807e684c85d1592d9bc91952fd13389da0076,8969431960415820
0x0fae93b87c00a9428fe28e25509ac5911bd0b4ca,8951207210108850
0x6cd8adf722f05ccbf5c87b0c8c39b4e867fed645,8931231017580110
0x9cb4c038f6003572b6c431690732c8b95264980d,8929650935464180
0x7d41d139f52d2ae71318852ccae5101db10c88a8,8909606888540970
0x38905330ed6dbacbb270d832bfa6877b68ba5b7e,8905640320668550
0x3e0746eb29b99645886ad8b505d9b88b6ae7491c,8904264013986480
0x619d29af1835d684b4f1214da41f199952f207a6,8873819699037900
0xb87b4944a9decdc72d7acd941fa024607f8953c8,8870717030069930
0x4857d7a7c8a4a9fcb0d9ad6c413f5a7abe3a716c,8840245757780750
0xb399effe9a55c6dc53dbfd0733a0fdfa38b884e1,8786717218220520
0xa4297527b85a59da5550844d5e2e8b8409dbee0e,8783040703872770
0xf6561d6ff98a5ead0a6a53b60aa210bb029eef6f,8773188982068610
0x07de1148751c16523b8b1b70e3e48a06288d313b,8765404401446600
0x6e9916978ca70fd3b50b7eed8737f4d2644ed00a,8763685745745870
0x6c557ce2ebd7a272046f0b175c39b3c5f00d0854,8749149700235340
0x05daaaf88769ecabc10d83babef6dc2f1bd3a552,8743054213287630
0xed2311cabd2d7737b552b466691b2f05f3221060,8741896987179630
0x8dffe11a39baeb696f50dc9002a1a722583be842,8740769015895430
0xe99123eb4184d63987f7c21373785e1739b97b42,8728140091384180
0x57ae5a6837f6e0d0eeb9814b6ea42ad165fd9c0e,8680817693362320
0xd708968fd6e002c5ae683fb5dabdb664a1bee369,8678108607360960
0x3a14f8c5fa803b28a97b681e1e4fc6644a7f0c29,8658976167872910
0x141ba54bdf4ee5ef562392b849ad6cde9c2b52fb,8649312141241670
0xeb4971399eee11fdca42dc722b42ee33ae306ffe,8645770170135620
0x6515eb3e4d7f386b1cc905ab0c13f31efedb85ec,8616813224944400
0x12f98ae98c1d406ccb7deae6282158e64db924c6,8592453984654460
0x0bb53de33df0f8ba40e0e06be85998f506c4c7bc,8580773679765310
0xdc3594961c5f49200ca76851960e57928046eccb,8571549350130980
0x7c30edc5ed8101f4f07be2fee5efc2c83ccddac1,8554681907942170
0xe38a0fa0403fcaa5c4d50a6a75af42fc37ba1f1b,8550946501877070
0x9d7b2cf7dad4a5fa54e3d4cc3a623ac8e2d2d528,8548105780777370
0x63ccf2eb057b268682d6b43e6d67d172123534ba,8505547048152920
0xb0535c5067dc0557b37343316cd3c0a542431201,8426899336204950
0xf3cfc051a1def18b6816257c7a3b4283367715c5,8417095910050340
0xd72f9b0450aeee25cd5f5382b10057054f998280,8416349187770110
0x4f6963c54372793251bf056ed67f035f46778019,8403635638215510
0xd398a90943183e0ba63444416c730c2efa4f4300,8386534749799190
0x0276200cd1331f92e57fcde34b7b1d68e0c53cc5,8369425678054690
0x882cfc63c8ec2624859fafd21151987c9f6084d3,8353423970729970
0x64dd0f2cf14428621c79e1194a3e79a6c5497459,8319921665734080
